,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
95,frozenset({'UNION JACK GUNS & ROSES  DOORMAT'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.043,0.083,0.02,0.4651162790697675,5.603810591202017,1.0,0.016431,1.7143913043478263,0.8584639498432602,0.18867924528301888,0.41670259440541707,0.3530400672457271
98,frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.05,0.083,0.023,0.45999999999999996,5.542168674698795,1.0,0.01885,1.6981481481481482,0.8627002288329519,0.20909090909090905,0.41112322791712097,0.36855421686746986
99,frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.083,0.05,0.023,0.27710843373493976,5.542168674698795,1.0,0.01885,1.3141666666666667,0.8937461476459152,0.20909090909090905,0.23906150919467345,0.36855421686746986
180,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.0475,0.083,0.021,0.4421052631578948,5.326569435637286,1.0,0.017057500000000003,1.6436792452830191,0.8527684039495064,0.19178082191780824,0.39160879297480344,0.34755865567533295
181,frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.083,0.0475,0.021,0.25301204819277107,5.3265694356372855,1.0,0.017057500000000003,1.2751209677419355,0.885781793633484,0.19178082191780824,0.21576068051734495,0.34755865567533295
44,frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'FANCY FONT HOME SWEET HOME DOORMAT'}),0.083,0.048,0.021,0.25301204819277107,5.271084337349397,1.0,0.017016,1.2744516129032257,0.8836267331360024,0.19090909090909092,0.21534879011845703,0.34525602409638556
45,frozenset({'FANCY FONT HOME SWEET HOME DOORMAT'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.048,0.083,0.021,0.4375,5.271084337349397,1.0,0.017016,1.6302222222222222,0.851140456182473,0.19090909090909092,0.38658669574700105,0.34525602409638556
12,frozenset({'BAKING SET 9 PIECE RETROSPOT '}),frozenset({'RETRO SPOT TEA SET CERAMIC 11 PC '}),0.074,0.071,0.0275,0.37162162162162166,5.2341073467834045,1.0,0.022246000000000002,1.4784086021505378,0.873591203612802,0.23404255319148937,0.32359700928053997,0.37947278264179674
13,frozenset({'RETRO SPOT TEA SET CERAMIC 11 PC '}),frozenset({'BAKING SET 9 PIECE RETROSPOT '}),0.071,0.074,0.0275,0.38732394366197187,5.234107346783404,1.0,0.022246000000000002,1.5114022988505749,0.8707701340639985,0.23404255319148937,0.33836279013171905,0.37947278264179674
77,frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),0.083,0.0625,0.026,0.3132530120481927,5.012048192771084,1.0,0.020812499999999998,1.3651315789473681,0.8729343175908061,0.21757322175732213,0.2674698795180722,0.36462650602409635
76,frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),0.0625,0.083,0.026,0.416,5.012048192771084,1.0,0.020812499999999998,1.5702054794520546,0.8538461538461538,0.21757322175732213,0.3631406761177753,0.36462650602409635
172,"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.067,0.069,0.023,0.34328358208955223,4.975124378109452,1.0,0.018376999999999998,1.417659090909091,0.8563772775991424,0.2035398230088495,0.2946117960145566,0.3383084577114428
177,frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.069,0.067,0.023,0.3333333333333333,4.975124378109452,1.0,0.018376999999999998,1.3995,0.8582169709989257,0.2035398230088495,0.28545909253304746,0.3383084577114428
100,frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.083,0.051,0.021,0.25301204819277107,4.961020552799433,1.0,0.016767,1.2704354838709677,0.8706963701511138,0.18584070796460178,0.21286833318521717,0.332388377037562
101,frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.051,0.083,0.021,0.411764705882353,4.961020552799433,1.0,0.016767,1.5589000000000004,0.8413367454463345,0.18584070796460178,0.35852203476810574,0.332388377037562
152,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'UNION JACK GUNS & ROSES  DOORMAT'})",0.2065,0.02,0.02,0.09685230024213076,4.842615012106538,1.0,0.015870000000000002,1.0850938337801608,1.0000000000000002,0.09685230024213076,0.07842071453278648,0.5484261501210654
158,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'RED HANGING HEART T-LIGHT HOLDER'})",0.2065,0.023,0.023,0.11138014527845037,4.842615012106538,1.0,0.0182505,1.099457765667575,1.0,0.11138014527845037,0.09046074235255923,0.5556900726392252
149,"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'UNION JACK GUNS & ROSES  DOORMAT'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.02,0.2065,0.02,1.0,4.842615012106537,1.0,0.015870000000000002,inf,0.8096938775510205,0.09685230024213076,1.0,0.5484261501210654
155,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'RED HANGING HEART T-LIGHT HOLDER'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.023,0.2065,0.023,1.0,4.842615012106537,1.0,0.0182505,inf,0.8121801432958036,0.11138014527845037,1.0,0.5556900726392252
171,frozenset({'WOODEN FRAME ANTIQUE WHITE '}),"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.0735,0.067,0.0235,0.3197278911564626,4.772058076962129,1.0,0.0185755,1.3715100000000002,0.8531535979607537,0.2008547008547008,0.27087662503372195,0.33523707990658946
166,"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.067,0.0735,0.0235,0.3507462686567164,4.772058076962128,1.0,0.0185755,1.427022988505747,0.847209869786322,0.2008547008547008,0.2992404410757867,0.33523707990658946
163,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WOOD S/3 CABINET ANT WHITE FINISH'})",0.2065,0.021,0.0205,0.09927360774818403,4.727314654675429,1.0,0.0161635,1.0869005376344085,0.9936526964513502,0.09903381642512078,0.07995261261305825,0.5377320419693301
162,"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WOOD S/3 CABINET ANT WHITE FINISH'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.021,0.2065,0.0205,0.9761904761904762,4.727314654675429,1.0,0.0161635,33.32699999999996,0.8053763172973916,0.09903381642512078,0.9699942989167941,0.5377320419693301
246,"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.021,0.2065,0.0205,0.9761904761904762,4.727314654675429,1.0,0.0161635,33.32699999999996,0.8053763172973916,0.09903381642512078,0.9699942989167941,0.5377320419693301
255,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.2065,0.021,0.0205,0.09927360774818403,4.727314654675429,1.0,0.0161635,1.0869005376344085,0.9936526964513502,0.09903381642512078,0.07995261261305825,0.5377320419693301
167,"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0245,0.2065,0.0235,0.9591836734693877,4.644957256510352,1.0,0.01844075,19.440749999999976,0.8044210824781617,0.11325301204819278,0.9485616552859328,0.5364925631269457
170,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE '})",0.2065,0.0245,0.0235,0.11380145278450364,4.644957256510352,1.0,0.01844075,1.10076912568306,0.988925981042781,0.11325301204819278,0.09154428783649783,0.5364925631269457
18,frozenset({'RED SPOT HEART HOT WATER BOTTLE'}),frozenset({'CHICK GREY HOT WATER BOTTLE'}),0.0945,0.048,0.021,0.22222222222222224,4.62962962962963,1.0,0.016464,1.224,0.8658199889563776,0.1728395061728395,0.18300653594771243,0.3298611111111111
19,frozenset({'CHICK GREY HOT WATER BOTTLE'}),frozenset({'RED SPOT HEART HOT WATER BOTTLE'}),0.048,0.0945,0.021,0.4375,4.62962962962963,1.0,0.016464,1.6097777777777778,0.8235294117647058,0.1728395061728395,0.3787962451684152,0.3298611111111111
176,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WOODEN PICTURE FRAME WHITE FINISH'})",0.2065,0.0245,0.023,0.11138014527845037,4.54612837871226,1.0,0.01794075,1.0977697547683924,0.9830278622503492,0.11057692307692309,0.08906216840435711,0.525077827741266
173,"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WOODEN PICTURE FRAME WHITE FINISH'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0245,0.2065,0.023,0.9387755102040816,4.546128378712259,1.0,0.01794075,12.960499999999985,0.799623381543467,0.11057692307692309,0.9228424829288993,0.525077827741266
354,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.2065,0.022,0.02,0.09685230024213076,4.402377283733217,1.0,0.015457000000000002,1.0828793565683645,0.9739760554505358,0.09592326139088729,0.07653609431710713,0.50297160466652
331,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.022,0.2065,0.02,0.9090909090909092,4.402377283733217,1.0,0.015457000000000002,8.728500000000007,0.7902351738241309,0.09592326139088729,0.8854327776823052,0.50297160466652
105,frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.069,0.083,0.0245,0.3550724637681159,4.2779814911821195,1.0,0.018772999999999998,1.421865168539326,0.8230342620399392,0.192156862745098,0.2966984337711187,0.32512659332984106
104,frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.083,0.069,0.0245,0.29518072289156627,4.2779814911821195,1.0,0.018772999999999998,1.320905982905983,0.8355996706207018,0.192156862745098,0.2429438484334761,0.32512659332984106
24,frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.0625,0.077,0.0205,0.328,4.25974025974026,1.0,0.0156875,1.3735119047619049,0.816260162601626,0.1722689075630252,0.27193932827735645,0.2971168831168831
25,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),0.077,0.0625,0.0205,0.26623376623376627,4.25974025974026,1.0,0.0156875,1.2776548672566372,0.8290833179187697,0.1722689075630252,0.21731601731601735,0.2971168831168831
283,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH'})",0.2065,0.023,0.02,0.09685230024213076,4.210969575744816,1.0,0.0152505,1.0817721179624664,0.9609640831758035,0.09546539379474941,0.07559089072889537,0.4832087588167176
274,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.023,0.2065,0.02,0.8695652173913044,4.210969575744816,1.0,0.0152505,6.083500000000004,0.7804759467758445,0.09546539379474941,0.8356209418920031,0.4832087588167176
288,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.025,0.2065,0.0215,0.8599999999999999,4.164648910411622,1.0,0.016337499999999998,5.667857142857137,0.7793679189028025,0.10238095238095238,0.8235664776307496,0.4820581113801452
297,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.2065,0.025,0.0215,0.10411622276029055,4.164648910411621,1.0,0.016337499999999998,1.0883108108108108,0.957635439105523,0.10238095238095238,0.08114484385670824,0.4820581113801452
260,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0245,0.2065,0.021,0.8571428571428572,4.15081286751989,1.0,0.015940750000000004,5.554500000000003,0.7781479583119768,0.1,0.8199657935007653,0.4794188861985472
269,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.2065,0.0245,0.021,0.1016949152542373,4.150812867519889,1.0,0.015940750000000004,1.0859339622641508,0.9566267590842261,0.1,0.07913369067579426,0.4794188861985472
102,frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.083,0.0735,0.0245,0.29518072289156627,4.016064257028113,1.0,0.0183995,1.3145213675213676,0.8189749182115594,0.1856060606060606,0.23926683528501486,0.3142570281124498
103,frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.0735,0.083,0.0245,0.33333333333333337,4.016064257028113,1.0,0.0183995,1.3755000000000002,0.8105774419859686,0.1856060606060606,0.2729916394038532,0.3142570281124498
302,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0255,0.2065,0.021,0.823529411764706,3.9880358923230315,1.0,0.01573425,4.496500000000002,0.7688558234992303,0.09952606635071092,0.7776048037362394,0.46261216350947165
311,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.2065,0.0255,0.021,0.1016949152542373,3.9880358923230315,1.0,0.01573425,1.084820754716981,0.944234404536862,0.09952606635071092,0.07818872781348106,0.46261216350947165
109,frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'RED SPOT HEART HOT WATER BOTTLE'}),0.1115,0.0945,0.042,0.3766816143497758,3.9860488290981566,1.0,0.03146325,1.452708633093525,0.8431344963421495,0.25609756097560976,0.31163071711736706,0.41056302939711015
108,frozenset({'RED SPOT HEART HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.0945,0.1115,0.042,0.4444444444444445,3.9860488290981566,1.0,0.03146325,1.5993,0.8273053561568193,0.25609756097560976,0.37472644281873324,0.41056302939711015
197,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0275,0.2065,0.0225,0.8181818181818181,3.962139555359894,1.0,0.01682125,4.364249999999998,0.7687517852042273,0.10638297872340426,0.7708655553646101,0.4635703279771076
200,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH'})",0.2065,0.0275,0.0225,0.1089588377723971,3.962139555359894,1.0,0.01682125,1.0914198369565218,0.9421690121123014,0.10638297872340426,0.08376230105130807,0.4635703279771076
96,frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.083,0.2065,0.067,0.8072289156626506,3.9090988651944345,1.0,0.0498605,4.116281250000001,0.8115447842575562,0.301123595505618,0.7570622755672975,0.5658420607368944
97,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.2065,0.083,0.067,0.32445520581113807,3.9090988651944345,1.0,0.0498605,1.3574229390681005,0.9378532667475477,0.301123595505618,0.26330993000124103,0.5658420607368944
211,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH'})",0.2065,0.0285,0.023,0.11138014527845037,3.908075272928083,1.0,0.017114749999999998,1.0932683923705724,0.9377688282512807,0.10849056603773585,0.08531152370401479,0.45919884456904975
210,"frozenset({'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0285,0.2065,0.023,0.8070175438596491,3.908075272928083,1.0,0.017114749999999998,4.111772727272726,0.7659491149947414,0.10849056603773585,0.7567958964834897,0.45919884456904975
194,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.2065,0.03,0.024,0.1162227602905569,3.8740920096852305,1.0,0.017805,1.0975616438356164,0.9349401386263392,0.11294117647058824,0.08888944359851228,0.45811138014527847
191,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03,0.2065,0.024,0.8,3.8740920096852305,1.0,0.017805,3.9675000000000007,0.764819587628866,0.11294117647058824,0.7479521109010713,0.45811138014527847
31,frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.1115,0.077,0.0325,0.2914798206278027,3.7854522159454898,1.0,0.0239145,1.3027151898734177,0.8281719406086318,0.20833333333333334,0.2323725033887353,0.3567788713528624
30,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.077,0.1115,0.0325,0.4220779220779221,3.7854522159454898,1.0,0.0239145,1.5374044943820224,0.7972164347028918,0.20833333333333334,0.3495530918153316,0.3567788713528624
20,frozenset({'CHICK GREY HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.048,0.1115,0.02,0.4166666666666667,3.7369207772795217,1.0,0.014648000000000001,1.5231428571428574,0.7693277310924371,0.14336917562724014,0.34346276495966993,0.29801943198804187
21,frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'CHICK GREY HOT WATER BOTTLE'}),0.1115,0.048,0.02,0.17937219730941703,3.736920777279521,1.0,0.014648000000000001,1.1600874316939889,0.8243106359032076,0.14336917562724014,0.13799600557711872,0.29801943198804187
205,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.2065,0.0325,0.0245,0.11864406779661019,3.6505867014341593,1.0,0.01778875,1.0977403846153846,0.9150238545323611,0.11421911421911422,0.0890377961722069,0.436245110821382
204,"frozenset({'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0325,0.2065,0.0245,0.7538461538461538,3.6505867014341593,1.0,0.01778875,3.2235937499999996,0.7504614248800294,0.11421911421911422,0.689787213416703,0.436245110821382
185,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.032,0.2065,0.024,0.75,3.6319612590799033,1.0,0.017392,3.174,0.7486225895316805,0.11188811188811189,0.684940138626339,0.43311138014527845
188,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH'})",0.2065,0.032,0.024,0.1162227602905569,3.6319612590799033,1.0,0.017392,1.0952986301369863,0.9132535181684521,0.11188811188811189,0.08700698377123647,0.43311138014527845
118,frozenset({'UNION JACK HOT WATER BOTTLE '}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.0585,0.1115,0.023,0.39316239316239315,3.526120118048369,1.0,0.01647725,1.4641478873239435,0.7609157449952665,0.15646258503401358,0.3170088836943086,0.29972021003411137
119,frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'UNION JACK HOT WATER BOTTLE '}),0.1115,0.0585,0.023,0.20627802690582958,3.5261201180483686,1.0,0.01647725,1.186183615819209,0.8063052041790022,0.15646258503401358,0.15696019851920295,0.29972021003411137
58,frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.083,0.0945,0.027,0.3253012048192771,3.442340791738382,1.0,0.0191565,1.3420803571428572,0.7737186477644493,0.17940199335548174,0.2548881334282464,0.30550774526678137
59,frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),0.0945,0.083,0.027,0.2857142857142857,3.4423407917383817,1.0,0.0191565,1.2838,0.7835450027609057,0.17940199335548174,0.22106247078984262,0.30550774526678137
54,frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.0625,0.0945,0.02,0.32,3.3862433862433865,1.0,0.01409375,1.3316176470588237,0.7516666666666667,0.145985401459854,0.24903368304803977,0.26582010582010585
55,frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),0.0945,0.0625,0.02,0.21164021164021166,3.3862433862433865,1.0,0.01409375,1.1891778523489933,0.7782302595251243,0.145985401459854,0.15908289241622578,0.26582010582010585
87,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'METAL 4 HOOK HANGER FRENCH CHATEAU'}),0.2065,0.029,0.02,0.09685230024213076,3.339734491107957,1.0,0.0140115,1.0751286863270777,0.8828922495274103,0.09280742459396753,0.06987878500734374,0.3932537363279619
86,frozenset({'METAL 4 HOOK HANGER FRENCH CHATEAU'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.029,0.2065,0.02,0.689655172413793,3.339734491107957,1.0,0.0140115,2.5568333333333326,0.7214984552008239,0.09280742459396753,0.6088912065706277,0.3932537363279619
29,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),0.077,0.083,0.021,0.27272727272727276,3.285870755750274,1.0,0.014609,1.260875,0.7537016973636692,0.1510791366906475,0.2068999702587489,0.2628696604600219
28,frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.083,0.077,0.021,0.25301204819277107,3.2858707557502735,1.0,0.014609,1.2356290322580645,0.7586332242820791,0.1510791366906475,0.19069561017635,0.2628696604600219
217,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.2065,0.0475,0.032,0.1549636803874092,3.262393271313878,1.0,0.022191250000000003,1.1271704871060173,0.8739465185885319,0.14414414414414414,0.11282276156158447,0.41432394545686246
216,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0475,0.2065,0.032,0.6736842105263158,3.262393271313878,1.0,0.022191250000000003,2.4316935483870967,0.7280593832020998,0.14414414414414414,0.5887639704175373,0.41432394545686246
128,frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05,0.2065,0.033,0.66,3.1961259079903153,1.0,0.022675,2.333823529411765,0.7232854864433811,0.1476510067114094,0.571518588531821,0.4099031476997579
129,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.2065,0.05,0.033,0.15980629539951574,3.196125907990315,1.0,0.022675,1.1306916426512967,0.865937255351244,0.1476510067114094,0.11558557410475341,0.4099031476997579
79,frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),0.1115,0.0625,0.0215,0.1928251121076233,3.0852017937219727,1.0,0.014531249999999999,1.1614583333333333,0.7606889060475586,0.14098360655737704,0.1390134529147982,0.26841255605381165
78,frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.0625,0.1115,0.0215,0.344,3.0852017937219727,1.0,0.014531249999999999,1.354420731707317,0.7209302325581396,0.14098360655737704,0.26167698368036013,0.26841255605381165
60,frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.0945,0.1115,0.0325,0.34391534391534395,3.084442546325955,1.0,0.02196325,1.3542459677419354,0.746319500488468,0.18731988472622477,0.26158170390021834,0.3176975822715733
61,frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.1115,0.0945,0.0325,0.2914798206278027,3.0844425463259544,1.0,0.02196325,1.27801582278481,0.7605991082637116,0.18731988472622477,0.21753707413340995,0.3176975822715733
130,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.2065,0.051,0.0315,0.15254237288135594,2.9910269192422736,1.0,0.0209685,1.11982,0.838899390884268,0.13938053097345132,0.10699933917951102,0.3850947158524427
